Drug_Ingredient,Food,label,Calories,Protein,Fat,Carbs,Herbal_Risk,Alcohol_Risk,Iron_Rich,High_Fat,High_Protein,Therapeutic_Class,Action_Class
Potassium Iodide,Vegetable Soup,0,30.0,1.5,0.3,6.0,False,False,False,False,False,  OPHTHA,Unknown
Bevacizumab,Cream cracker biscuit,0,37.0,0.9,1.2,6.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  Vascular endothelial growth factor (VEGF) inhibitor
Nicergoline,Ginger Finger Biscuit,0,18.0,0.2,0.5,2.8,True,False,False,False,False,  NEURO CNS ,  Ergot derivativ
Lercanidipine,Lavariya,0,310.0,4.0,10.0,65.0,False,False,False,False,False,  CARDIAC ,  Calcium channel blockers- Dihydropyridines (DHP
Sevelamer,Boiled Chickpeas,0,164.0,9.0,2.6,27.0,False,False,False,False,False,  BLOOD RELATE,Unknown
Allopurinol,Vegetable curry with coconut oil,0,80.0,1.0,5.0,12.0,False,False,False,False,False,  PAIN ANALGESIC,Unknown
Hydroxyethyl Starch(HES),Vegetable Soup,0,30.0,1.5,0.3,6.0,False,False,False,False,False,  BLOOD RELATED ,  Colloids (Plasma substitutes
Obinutuzumab,Ambun Kesel,0,90.0,1.3,0.3,23.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  Monoclonal antibodie
Diflorasone Diacetate,Walnuts,0,190.0,4.0,18.0,4.0,False,False,False,True,False,  DERMA ,  Topical Glucocorticoid
Ambroxol,Red Rice,0,112.0,2.4,0.8,23.0,False,False,False,False,False,  RESPIRATOR,Unknown
Durvalumab,Roasted Gram,0,200.0,12.0,2.0,30.0,False,False,False,False,True,  ANTI NEOPLASTICS ,  Monoclonal antibodie
Live Freeze Dried Lactic Acid Bacteria and Bifidobacteria,Kiribath,0,150.0,1.9,7.0,16.0,False,False,False,False,False,  GASTRO INTESTINAL ,  Probiotic
Vinpocetine,Helapa,0,440.0,11.0,17.0,80.0,False,False,False,True,True,  ANTI NEOPLASTICS ,  Nootropic agen
Clonazepam,Ambun Kesel,0,90.0,1.3,0.3,23.0,False,False,False,False,False,  NEURO CNS ,  Benzodiazepine
Felbinac,Oats,0,150.0,5.0,3.0,27.0,False,False,False,False,False,  PAIN ANALGESICS ,  NSAID
Levo-carnitine,Pasta,0,393.0,14.0,1.7,79.0,False,False,False,False,True,  VITAMINS MINERALS NUTRIENTS ,  Amino acid
Dicyclomine,Hawaiian cookie,0,25.6,0.32,1.1,3.5,False,False,False,False,False,  PAIN ANALGESIC,Unknown
Fluticasone Propionate,Hawaiian cookie,0,25.6,0.32,1.1,3.5,False,False,False,False,False,  RESPIRATOR,Unknown
Ibutilide,Cavendish Banana,0,134.0,1.7,0.5,34.2,False,False,False,False,False,  CARDIAC ,  Class III Agents- anti arrhythmi
Baclofen,Egg,0,70.0,6.0,5.0,0.4,False,False,False,False,False,  PAIN ANALGESICS ,  Skeletal muscle relaxant- Centrally actin
Prasugrel,Whole Milk,0,130.0,7.0,7.0,10.0,False,False,False,False,False,  BLOOD RELATED ,  P2Y12 inhibitors (ADP receptor
Dexamethasone Intravitreal Implant,Coconut Milk 1st extraction,0,30.0,0.3,2.7,1.5,False,False,False,False,False,  RESPIRATORY ,  Intravitreal corticosteriod implant
Gadodiamide,Kola Mallum,0,80.0,1.0,5.0,5.0,False,False,False,False,False,  OTHERS ,  Radio contrast agent
Glycopyrrolate,Choco bar,0,60.0,0.5,4.0,6.0,False,False,False,False,False,  RESPIRATOR,Unknown
Sevelamer,Garlic Murukku,0,500.0,8.0,25.0,55.0,True,False,False,True,False,  BLOOD RELATE,Unknown
Hypromellose,Milk cream biscuit,0,56.0,0.6,2.5,8.5,False,False,False,False,False,  OPHTHAL ,  Tear substitue
Fingolimod,Boiled Cowpea,0,116.0,7.7,0.5,21.0,False,False,False,False,False,  ANTI NEOPLASTIC,Unknown
Leuprolide,Wandu,0,205.0,2.0,1.0,46.0,False,False,False,False,False,  GYNAECOLOGICA,Unknown
Abemaciclib,Gal Banis,0,400.0,7.0,13.0,65.0,False,False,False,True,False,  ANTI NEOPLASTIC,Unknown
Tramadol,Orange,0,62.0,1.2,0.2,15.4,False,False,False,False,False,  PAIN ANALGESIC,Unknown
Disulfiram,Thala Bola,0,26.0,0.6,1.6,3.2,False,False,False,False,False,  NEURO CNS ,  Alcohol deaddictio
Calamine,Boiled Jackfruit Seed,0,13.0,0.6,0.1,2.5,False,False,False,False,False,  DERM,Unknown
ChAdOx1 nCoV-19 Corona Virus Vaccine,Aluwa,0,400.0,3.0,8.0,85.0,False,False,False,False,False,  VACCINE,Unknown
Anidulafungin,Pani Murukku,0,46.0,0.8,0.9,7.5,False,False,False,False,False,  ANTI INFECTIVES ,  Fungal cell wall synthesis inhibitor (Echiocandins
Ibrutinib,Boiled Jackfruit Seed,0,13.0,0.6,0.1,2.5,False,False,False,False,False,  ANTI NEOPLASTICS ,  Bruton
Glucagon,Roasted Gram,0,200.0,12.0,2.0,30.0,False,False,False,False,True,  HORMONES ,   Anti-hypoglycemic agen
Plerixafor,Pani Murukku,0,46.0,0.8,0.9,7.5,False,False,False,False,False,  ANTI NEOPLASTICS ,  Hematopoietic stem cell mobilize
Eperisone,Fruit & Nut ice cream,0,230.0,3.9,9.0,34.0,False,False,False,False,False,  PAIN ANALGESIC,Unknown
Tetrahydrozoline,Soya meat curry,0,84.0,6.0,4.0,8.0,False,False,False,False,False,  OPHTHAL ,  Sympathomimetics agonis
Cefetamet,Choco bar,0,60.0,0.5,4.0,6.0,False,False,False,False,False,  ANTI INFECTIVES ,  Cephalosporins   3 generatio
L-Methyl Folate,Gold Marie biscuit,0,17.0,0.29,0.4,2.8,False,False,False,False,False,  VITAMINS MINERALS NUTRIENT,Unknown
Ado-trastuzumab emtansine,Orange,0,62.0,1.2,0.2,15.4,False,False,False,False,False,  ANTI NEOPLASTICS ,  HER2/neu (ErbB2) Inhibitor- Monoclonal antibod
Vinpocetine,Mun Kawum,0,450.0,5.0,18.0,70.0,False,False,False,True,False,  ANTI NEOPLASTICS ,  Nootropic agen
Fenoverine,Pani Murukku,0,46.0,0.8,0.9,7.5,False,False,False,False,False,  GASTRO INTESTINAL ,  Anticholinergic
Niclosamide,Guava,0,37.0,1.0,0.2,9.2,False,False,False,False,False,  ANTI INFECTIVES ,  Antiprotozoal agent
Trospium,Boiled Jackfruit Seed,0,13.0,0.6,0.1,2.5,False,False,False,False,False,  UROLOGY ,  Non selective Anticholinergic (Bladder
Mosapride,Batter Carol biscuit,0,26.0,0.4,0.75,4.2,False,False,False,False,False,  GASTRO INTESTINAL ,  Serotonin (5-HT4) receptor agonist-Prokinetic agen
Tiotropium,Chocolate Marie biscuit,0,15.0,0.3,0.4,2.8,False,False,False,False,False,  RESPIRATORY ,  Anticholinergic - COP
Bempedoic acid,Choco bar,0,60.0,0.5,4.0,6.0,False,False,False,False,False,  CARDIA,Unknown
Ethionamide,Soya meat curry,0,84.0,6.0,4.0,8.0,False,False,False,False,False,  ANTI INFECTIVES ,  Mycobacterial cell wall inhibitors-Ethambuto
Nimotuzumab,Peanut Butter,0,190.0,8.0,16.0,7.0,False,False,False,True,False,  ANTI NEOPLASTICS ,  EGFR (ErbB1 or HER1) inhibitors- Monoclonal antibod
Ciclesonide,Necto,0,30.0,0.0,0.0,7.3,False,False,False,False,False,  RESPIRATOR,Unknown
Gefitinib,Orange,0,62.0,1.2,0.2,15.4,False,False,False,False,False,  ANTI NEOPLASTICS ,  Tyrosine kinase inhibitor
Temozolomide,Chocolate,0,104.4,0.6,5.5,12.9,False,False,False,False,False,  ANTI NEOPLASTICS ,  Alkylating agen
Astaxanthin,Pasta,0,393.0,14.0,1.7,79.0,False,False,False,False,True,  VITAMINS MINERALS NUTRIENT,Unknown
Pimecrolimus,Soya meat curry with coconut milk,0,110.0,11.0,0.6,13.0,False,False,False,False,True,  DERM,Unknown
Dimercaprol,White Bread,0,270.0,9.0,3.0,50.0,False,False,False,False,False,  BLOOD RELATE,Unknown
Azelaic Acid,Idiyappam,0,180.0,3.0,0.5,40.0,False,False,False,False,False,  DERMA ,  Antimicrobials- Acn
Ademetionine,Ambul Kesel,0,45.0,0.5,0.1,11.0,False,False,False,False,False,  GASTRO INTESTINAL ,Unknown
Mepolizumab,Egg,0,70.0,6.0,5.0,0.4,False,False,False,False,False,  RESPIRATOR,Unknown
Pentazocine,Jam Paan,0,300.0,7.0,8.0,55.0,False,False,False,False,False,  PAIN ANALGESICS ,  Opioid
Letrozole,Egg,0,70.0,6.0,5.0,0.4,False,False,False,False,False,  ANTI NEOPLASTICS ,  Aromatase inhibito
Dicloxacillin,Wonder choc ice cream,0,206.0,2.4,14.0,18.0,False,False,False,True,False,  ANTI INFECTIVES ,  Cell wall active agent- Penicillinase resistant Penicilli
Aceclofenac,Chocolate Marie biscuit,0,15.0,0.3,0.4,2.8,False,False,False,False,False,  PAIN ANALGESIC,Unknown
Miconazole,Cream Bun,0,300.0,4.0,15.0,40.0,False,False,False,True,False,  DERM,Unknown
Ado-trastuzumab emtansine,Vegetable Soup,0,30.0,1.5,0.3,6.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  HER2/neu (ErbB2) Inhibitor- Monoclonal antibod
Lactobacillus,Roast Paan,0,280.0,8.0,3.0,55.0,False,False,False,False,False,  GASTRO INTESTINA,Unknown
Ciclosporin,Kurumba,0,75.0,2.2,4.1,8.9,False,False,False,False,False,  PAIN ANALGESICS ,  Immunosuppressant- Calcineurin inhibitor
Ethylmorphine,Wandu,0,205.0,2.0,1.0,46.0,False,False,False,False,False,  RESPIRATORY ,  Opioid
Topiramate,Butter Cake,0,220.0,2.0,12.0,27.0,False,False,False,True,False,  NEURO CNS ,  Sodium channel modulators (AED
Testosterone Propionate,Quinoa,0,120.0,4.0,2.0,21.0,False,False,False,False,False,  GYNAECOLOGICA,Unknown
Allopurinol,Tomato sauce,0,41.0,0.37,0.45,8.75,False,False,False,False,False,  PAIN ANALGESIC,Unknown
Phenindione,Whole Milk,0,130.0,7.0,7.0,10.0,False,False,False,False,False,  BLOOD RELATED ,  Vitamin K antagonist
Vinpocetine,Gal Banis,0,400.0,7.0,13.0,65.0,False,False,False,True,False,  ANTI NEOPLASTICS ,  Nootropic agen
Balofloxacin,Apple,0,80.0,0.0,0.0,22.0,False,False,False,False,False,  ANTI INFECTIVES ,  Quinolones/ Fluroquinolone
Colfosceril Palmitate,Tuna,0,132.0,29.0,0.6,0.0,False,False,False,False,True,  RESPIRATORY ,  Pulmonary Surfactan
Meropenem,Kola Mallum,0,80.0,1.0,5.0,5.0,False,False,False,False,False,  ANTI INFECTIVES ,  Cell wall active agent -Carbapenem
Trazodone,Banana,0,90.0,1.0,0.0,23.0,False,False,False,False,False,  NEURO CNS ,  Serotonin antagonist and reuptake inhibitors (SARIs
Efavirenz,Dark chocolate,0,282.0,3.0,18.0,29.0,False,False,False,True,False,  ANTI INFECTIVES ,  Non-Nucleoside reverse transcriptase inhibitors (NNRTIs
Trimipramine,Ginger Finger Biscuit,0,18.0,0.2,0.5,2.8,True,False,False,False,False,  NEURO CNS ,  Tricyclic antidepressant
Hydroxyzine,Gal Banis,0,400.0,7.0,13.0,65.0,False,False,False,True,False,  RESPIRATORY ,  H1 Antihistaminics (First Generation
Isopropamide,Walnuts,0,190.0,4.0,18.0,4.0,False,False,False,True,False,  GASTRO INTESTINA,Unknown
Epsilon Aminocaproic Acid,Papadam,0,21.0,1.0,1.0,3.7,False,False,False,False,False,  BLOOD RELATED ,  Antifibrinolyti
Azilsartan medoxomil,Coconut Roti,0,284.0,6.7,6.3,49.2,False,False,False,False,False,  CARDIAC ,  Angiotensin receptor blockers(ARB
Silymarin,White Bread,0,270.0,9.0,3.0,50.0,False,False,False,False,False,  GASTRO INTESTINAL ,  Hepatoprotective
Epinastine,Yogurt,0,90.0,5.0,3.0,10.0,False,False,False,False,False,  OPHTHAL ,  H1 Antihistaminics (second Generation
Nicotinic acid,White Bread,0,270.0,9.0,3.0,50.0,False,False,False,False,False,  VITAMINS MINERALS NUTRIENTS ,  Vitamin
Famciclovir,Ambul Kesel,0,45.0,0.5,0.1,11.0,False,False,False,False,False,  ANTI INFECTIVES ,  Antiviral (Non-HIV) drug
Tramadol,Vegetable curry with coconut milk,0,120.0,1.0,9.0,10.0,False,False,False,False,False,  PAIN ANALGESIC,Unknown
Hydroxyethyl Starch(HES),Ada,0,280.0,5.0,2.0,61.0,False,False,False,False,False,  BLOOD RELATED ,  Colloids (Plasma substitutes
Dichlorobenzyl Alcohol,Custard cream biscuit,0,54.0,0.6,2.0,9.0,False,False,False,False,False,  RESPIRATOR,Unknown
Milrinone,Ada,0,280.0,5.0,2.0,61.0,False,False,False,False,False,  CARDIAC ,  Phosphodiesterase-III inhibitors (HF
Oxaliplatin,Kiri Hodi,0,100.0,1.0,9.0,4.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  Platinum compounds-Anticance
Glucosamine,Nice biscuit,0,42.0,0.63,1.6,6.6,False,False,False,False,False,  PAIN ANALGESIC,Unknown
Etizolam,Chicken Curry,0,180.0,27.0,8.0,0.0,False,False,False,False,True,  NEURO CN,Unknown
Rosiglitazone,Roasted Gram,0,200.0,12.0,2.0,30.0,False,False,False,False,True,  ANTI DIABETIC ,  Thiazolidinedione(PPAR gamma agonist
Live Freeze Dried Lactic Acid Bacteria and Bifidobacteria,Watermelon,0,30.0,0.6,0.2,7.6,False,False,False,False,False,  GASTRO INTESTINAL ,  Probiotic
Besifloxacin,Orange,0,62.0,1.2,0.2,15.4,False,False,False,False,False,  OPHTHAL ,  Quinolones/ Fluroquinolone
Deferoxamine,Dhal Curry,0,100.0,7.0,2.0,14.0,False,False,False,False,False,  BLOOD RELATED ,  Iron chelating agent
Oxyphenbutazone,Fried Halmesso,0,75.0,7.5,4.5,0.0,False,False,False,False,False,  PAIN ANALGESICS ,  NSAID
Armodafinil,Pasta,0,393.0,14.0,1.7,79.0,False,False,False,False,True,  NEURO CNS ,  Stimulant/ Drug for excessive sleepines
Tofacitinib,Fruit & Nut ice cream,0,230.0,3.9,9.0,34.0,False,False,False,False,False,  PAIN ANALGESICS ,  Janus kinase inhibitor
Papain,Cream cracker biscuit,0,37.0,0.9,1.2,6.0,False,False,False,False,False,  DERM,Unknown
Dexlansoprazole,Cucumber Flesh,0,6.0,0.3,0.05,1.5,False,False,False,False,False,  GASTRO INTESTINAL ,  Proton pump inhibitor
Itopride,Watermelon,0,30.0,0.6,0.2,7.6,False,False,False,False,False,  GASTRO INTESTINAL ,  Dopamine (D2) receptor antagonist-Prokinetic agen
HUMAN PREMIX,Fried Karawala,0,85.0,9.0,5.0,0.0,False,False,False,False,False,  ANTI DIABETIC ,  Insulin analogues- rapid actin
Trametinib,Fried Halmesso,0,75.0,7.5,4.5,0.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  MEK inhibito
Ivermectin ,Kibula Banis,0,175.0,3.0,4.0,30.0,False,False,False,False,False,  ANTI INFECTIVE,Unknown
Lorazepam,White Rice,0,110.0,2.0,0.0,24.0,False,False,False,False,False,  NEURO CNS ,  Benzodiazepine
Bupropion,Pasta,0,393.0,14.0,1.7,79.0,False,False,False,False,True,  NEURO CNS ,  Norepinephrine-dopamine reuptake inhibitor (NDRI
Benazepril,Kotmale Vanilla milk,0,124.0,3.4,3.0,21.0,False,False,False,False,False,  CARDIAC ,  Angiotensin-converting enzyme (ACE) inhibitor
Trametinib,Kiribath,0,150.0,1.9,7.0,16.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  MEK inhibito
Piperacillin,Orange cream biscuit,0,54.0,0.6,2.0,9.0,False,False,False,False,False,  ANTI INFECTIVE,Unknown
Saroglitazar,Coconut Milk 1st 2nd extractions,0,20.0,0.2,1.9,1.3,False,False,False,False,False,  ANTI DIABETIC ,  PPAR alpha / gamma agonis
Nilotinib,Vegetable Soup,0,30.0,1.5,0.3,6.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  Tyrosine kinase inhibitor
Voglibose+Metformin+Gliclazide,Roast Green Pea,0,190.0,14.0,4.5,32.0,False,False,False,False,True,  ANTI DIABETI,Unknown
Phytomenadione,Chocolate Cake,0,250.0,3.0,12.0,35.0,False,False,False,True,False,  BLOOD RELATED ,  Vitamin
Silodosin,Orange cream biscuit,0,54.0,0.6,2.0,9.0,False,False,False,False,False,  UROLOGY ,  Uroselective adrenergic receptor(α1a) antagonis
Fluphenazine,Coconut Milk 1st 2nd 3rd extractions,0,15.0,0.2,1.4,1.0,False,False,False,False,False,  NEURO CNS ,  Typical Antipsychotic
Recombinant Human Erythropoietin Beta,Kiri Hodi,0,100.0,1.0,9.0,4.0,False,False,False,False,False,  BLOOD RELATED ,  Erythropoiesis-stimulating agent (ESA
Carvedilol,Vegetable Roll,0,120.0,3.0,4.0,18.0,False,False,False,False,False,  CARDIAC ,  Alpha & beta blocke
Triticum Vulgare extract,Vegetable curry with coconut oil,0,80.0,1.0,5.0,12.0,False,False,False,False,False,  DERM,Unknown
Mitoxantrone,Coconut Milk 1st extraction,0,30.0,0.3,2.7,1.5,False,False,False,False,False,  ANTI NEOPLASTICS ,  Alkaloids-cytotoxic agent
Nandrolone Decanoate,Lemon puff,0,59.0,0.7,2.3,8.7,False,False,False,False,False,  HORMONE,Unknown
Gliclazide ,Tuna,0,132.0,29.0,0.6,0.0,False,False,False,False,True,  ANTI DIABETI,Unknown
Esmolol,Ambul Kesel,0,45.0,0.5,0.1,11.0,False,False,False,False,False,  CARDIAC ,  Beta blocker- Cardioselectiv
Ramelteon,Hawaiian cookie,0,25.6,0.32,1.1,3.5,False,False,False,False,False,  NEURO CNS ,  Melatonin agonis
Cerebroprotein Hydrolysate,Quinoa,0,120.0,4.0,2.0,21.0,False,False,False,False,False,  NEURO CN,Unknown
Esomeprazole,Mun Kawum,0,450.0,5.0,18.0,70.0,False,False,False,True,False,  GASTRO INTESTINAL ,  Proton pump inhibitor
Ganciclovir,Roast Peanut,0,300.0,13.0,26.0,10.0,False,False,False,True,True,  OPHTHAL ,  Antiviral (Non-HIV) drug
Pegaspargase,Watermelon,0,30.0,0.6,0.2,7.6,False,False,False,False,False,  ANTI NEOPLASTICS ,  Anticancer-other
Carisoprodol,Chocolate,0,104.4,0.6,5.5,12.9,False,False,False,False,False,  PAIN ANALGESICS ,  Skeletal muscle relaxant- Centrally actin
Gemcitabine,Vegetable curry with coconut oil,0,80.0,1.0,5.0,12.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  Antimetabolite
Zinc,Mango Chutney,0,60.0,0.5,0.0,15.0,False,False,False,False,False,  VITAMINS MINERALS NUTRIENTS ,  Mineral
Iohexol,White Rice,0,110.0,2.0,0.0,24.0,False,False,False,False,False,  OTHERS ,  X ray contrast media (Diagnostic agents
Lidocaine,Coconut Roti,0,284.0,6.7,6.3,49.2,False,False,False,False,False,  PAIN ANALGESIC,Unknown
Benzydamine,Skim Milk,0,80.0,8.0,0.0,12.0,False,False,False,False,False,  PAIN ANALGESICS ,  NSAID
Anastrozole,Boondi,0,240.0,3.0,10.0,38.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  Aromatase inhibito
Oxiconazole,Guava,0,37.0,1.0,0.2,9.2,False,False,False,False,False,  DERMA ,  Fungal ergosterol synthesis inhibito
Ranolazine,Choco bar,0,60.0,0.5,4.0,6.0,False,False,False,False,False,  CARDIAC ,  Late Sodium channel blocker- angin
Sulbactam,Coconut Milk 1st extraction,0,30.0,0.3,2.7,1.5,False,False,False,False,False,  ANTI INFECTIVES ,  Cell wall active agent - Penicillin  Beta-lactamase inhibitor
Bromocriptine,Ambul Kesel,0,45.0,0.5,0.1,11.0,False,False,False,False,False,  NEURO CNS ,  Dopamine agonists-Hyperprolactinemi
Drotaverine+Paracetamol,Lemon puff,0,59.0,0.7,2.3,8.7,False,False,False,False,False,  GASTRO INTESTINA,Unknown
Coenzyme Q10,Boiled Cowpea,0,116.0,7.7,0.5,21.0,False,False,False,False,False,  VITAMINS MINERALS NUTRIENT,Unknown
Ifosfamide,Orange cream biscuit,0,54.0,0.6,2.0,9.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  Alkylating agen
Benralizumab,Beetroot curry with coconut milk,0,89.0,2.0,4.7,11.0,False,False,False,False,False,  RESPIRATORY ,  Monoclonal antibodie
Methylpolysiloxane,Marie biscuit,0,17.0,0.29,0.4,2.8,False,False,False,False,False,  VITAMINS MINERALS NUTRIENTS ,  Mineral
Irinotecan,Chocolate Cake,0,250.0,3.0,12.0,35.0,False,False,False,True,False,  ANTI NEOPLASTICS ,  Topoisomerase Inhibito
Calcium Dobesilate,Chocolate Marie biscuit,0,15.0,0.3,0.4,2.8,False,False,False,False,False,  CARDIAC ,  Capillary permeability reduce
Voglibose+Metformin+Gliclazide,Brown Rice,0,90.0,2.0,1.0,19.0,False,False,False,False,False,  ANTI DIABETI,Unknown
Azathioprine,Chicken Breast,0,165.0,31.0,3.6,0.0,False,False,False,False,True,  ANTI NEOPLASTICS ,  Immunosuppressant- Purine analog
Caspofungin,Vegetable curry with coconut oil,0,80.0,1.0,5.0,12.0,False,False,False,False,False,  ANTI INFECTIVE,Unknown
Zileuton,Boiled Cowpea,0,116.0,7.7,0.5,21.0,False,False,False,False,False,  RESPIRATORY ,  5LOX inhibito
Iron Polysaccharide Complex,Jackfruit,0,33.0,0.6,0.2,8.2,False,False,False,False,False,  BLOOD RELATE,Unknown
Streptomycin,Ambul Kesel,0,45.0,0.5,0.1,11.0,False,False,False,False,False,  ANTI INFECTIVES ,  Aminoglycoside
Ketamine,Apple,0,80.0,0.0,0.0,22.0,False,False,False,False,False,  PAIN ANALGESICS ,  General anaesthetic agent
Benazepril,Thati Paan,0,250.0,8.0,2.5,50.0,False,False,False,False,False,  CARDIAC ,  Angiotensin-converting enzyme (ACE) inhibitor
Phenylalanine,Red Rice,0,112.0,2.4,0.8,23.0,False,False,False,False,False,  VITAMINS MINERALS NUTRIENTS ,  Amino acid
Ginkgo Biloba,Tuna,0,132.0,29.0,0.6,0.0,False,False,False,False,True,  VITAMINS MINERALS NUTRIENT,Unknown
Bifonazole,Kola Mallum,0,80.0,1.0,5.0,5.0,False,False,False,False,False,  DERMA ,  Fungal ergosterol synthesis inhibito
Tamoxifen,Salmon,0,208.0,20.0,13.0,0.0,False,False,False,True,True,  ANTI NEOPLASTICS ,  Selective estrogen receptor modulators (SERM)- Breast C
Lacosamide,Quinoa,0,120.0,4.0,2.0,21.0,False,False,False,False,False,  NEURO CNS ,  Sodium channel modulators (AED
Tolterodine,Tuna,0,132.0,29.0,0.6,0.0,False,False,False,False,True,  UROLOGY ,  Non selective Anticholinergic (Bladder
Dexchlorpheniramine,Chicken Breast,0,165.0,31.0,3.6,0.0,False,False,False,False,True,  RESPIRATORY ,  H1 Antihistaminics (First Generation
Cefotaxime,Dhal Curry with coconut milk,0,80.0,5.0,3.5,12.0,False,False,False,False,False,  ANTI INFECTIVES ,  Cephalosporins   3 generatio
Deferoxamine,Boiled Jackfruit Seed,0,13.0,0.6,0.1,2.5,False,False,False,False,False,  BLOOD RELATED ,  Iron chelating agent
Naltrexone,Boondi,0,240.0,3.0,10.0,38.0,False,False,False,False,False,  NEURO CN,Unknown
Eribulin Mesylate,Apple,0,80.0,0.0,0.0,22.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  Antimicrotubule agents- Non Taxane
Evogliptin,Coconut Sambal,0,157.0,2.0,13.7,6.4,False,False,False,True,False,  ANTI DIABETI,Unknown
Dapagliflozin+Metformin,Aluwa,0,400.0,3.0,8.0,85.0,False,False,False,False,False,  ANTI DIABETI,Unknown
Azacitidine,Chocolate Cream Biscuit,0,53.0,1.0,2.0,8.0,False,False,False,False,False,  ANTI NEOPLASTICS ,  Antimetabolite
Metaxalone,Peanut Butter,0,190.0,8.0,16.0,7.0,False,False,False,True,False,  PAIN ANALGESICS ,  Skeletal muscle relaxant- Centrally actin
Benzalkonium Chloride,Garlic Murukku,0,500.0,8.0,25.0,55.0,True,False,False,True,False,  DERM,Unknown
Collagen Peptide,Beetroot curry with coconut milk,0,89.0,2.0,4.7,11.0,False,False,False,False,False,  PAIN ANALGESICS ,  Proteoglycan synthesis Stimulato
Clemastine,Jam Paan,0,300.0,7.0,8.0,55.0,False,False,False,False,False,  RESPIRATORY ,  H1 Antihistaminics (First Generation
Sodium Fluoride,Boiled Chickpeas,0,164.0,9.0,2.6,27.0,False,False,False,False,False,  OPHTHAL ,  Stomatological-Hypersensitivit
Allantoin,Cavendish Banana,0,134.0,1.7,0.5,34.2,False,False,False,False,False,  DERM,Unknown
Mesterolone,Egg,0,70.0,6.0,5.0,0.4,False,False,False,False,False,  GYNAECOLOGICAL ,  Androgen
Chlorpheniramine Maleate,Thala Bola,0,26.0,0.6,1.6,3.2,False,False,False,False,False,  RESPIRATOR,Unknown
Prucalopride,Lemon puff,0,59.0,0.7,2.3,8.7,False,False,False,False,False,  GASTRO INTESTINAL ,  Serotonin (5-HT4) receptor agonist-Prokinetic agen
Linagliptin,Orange cream biscuit,0,54.0,0.6,2.0,9.0,False,False,False,False,False,  ANTI DIABETIC ,  DPP-4 inhibitor
